Time,Aruco,x,y,z,ms,Lable
26:31.4,1,-1.4,-0.22,0.47,1591400,sitting
26:31.4,1,-1.39,-0.2,0.46,1591433.333,sitting
26:31.5,1,-1.39,-0.22,0.46,1591466.667,sitting
26:31.5,1,-1.3,0.15,0.35,1591500,sitting
26:31.5,1,-1.4,-0.25,0.47,1591533.333,sitting
26:31.6,1,-1.38,-0.2,0.46,1591566.667,sitting
26:31.6,1,-1.38,-0.2,0.46,1591600,sitting
26:31.6,,,,,1591633.333,sitting
26:31.7,,,,,1591666.667,sitting
26:31.7,1,-1.38,-0.21,0.45,1591700,sitting
26:31.7,1,-1.38,-0.21,0.45,1591733.333,sitting
26:31.8,1,-1.42,-0.36,0.49,1591766.667,sitting
26:31.8,1,-1.42,-0.36,0.49,1591800,sitting
26:31.8,1,-1.42,-0.36,0.49,1591833.333,sitting
26:31.9,,,,,1591866.667,sitting
26:31.9,1,-1.43,-0.43,0.51,1591900,sitting
26:31.9,1,-1.42,-0.37,0.49,1591933.333,sitting
26:32.0,1,-1.45,-0.5,0.52,1591966.667,sitting
26:32.0,1,-1.45,-0.5,0.52,1592000,sitting
26:32.0,1,-1.4,-0.34,0.47,1592033.333,sitting
26:32.1,1,-1.41,-0.37,0.48,1592066.667,sitting
26:32.1,1,-1.41,-0.36,0.47,1592100,sitting
26:32.1,,,,,1592133.333,sitting
26:32.2,1,-1.41,-0.38,0.47,1592166.667,sitting
26:32.2,1,-1.41,-0.37,0.47,1592200,sitting
26:32.2,1,-1.41,-0.39,0.47,1592233.333,sitting
26:32.3,,,,,1592266.667,sitting
26:32.3,1,-1.44,-0.51,0.49,1592300,sitting
26:32.3,,,,,1592333.333,sitting
26:32.4,1,-1.43,-0.51,0.49,1592366.667,sitting
26:32.4,,,,,1592400,sitting
26:32.4,1,-1.45,-0.56,0.49,1592433.333,sitting
26:32.5,1,-1.46,-0.63,0.5,1592466.667,sitting
26:32.5,1,-1.39,-0.38,0.43,1592500,sitting
26:32.5,1,-1.45,-0.6,0.49,1592533.333,sitting
26:32.6,1,-1.44,-0.59,0.48,1592566.667,sitting
26:32.6,1,-1.4,-0.43,0.42,1592600,sitting
26:32.6,1,-1.46,-0.66,0.49,1592633.333,sitting
26:32.7,,,,,1592666.667,sitting
26:32.7,1,-1.44,-0.63,0.46,1592700,sitting
26:32.7,1,-1.44,-0.63,0.46,1592733.333,sitting
26:32.8,,,,,1592766.667,sitting
26:32.8,1,-1.44,-0.66,0.46,1592800,sitting
26:32.8,1,-1.43,-0.66,0.47,1592833.333,sitting
26:32.9,1,-1.44,-0.71,0.49,1592866.667,sitting
26:32.9,1,-1.42,-0.68,0.49,1592900,sitting
26:32.9,,,,,1592933.333,sitting
26:33.0,,,,,1592966.667,sitting
26:33.0,,,,,1593000,walking
26:33.0,,,,,1593033.333,walking
26:33.1,1,-1.43,-0.75,0.6,1593066.667,walking
26:33.1,,,,,1593100,walking
26:33.1,,,,,1593133.333,walking
26:33.2,,,,,1593166.667,walking
26:33.2,,,,,1593200,walking
26:33.2,,,,,1593233.333,walking
26:33.3,,,,,1593266.667,walking
26:33.3,,,,,1593300,walking
26:33.3,,,,,1593333.333,walking
26:33.4,1,-1.41,-0.71,0.79,1593366.667,walking
26:33.4,1,-1.38,-0.59,0.78,1593400,walking
26:33.4,1,-1.37,-0.57,0.8,1593433.333,walking
26:33.5,1,-1.42,-0.74,0.86,1593466.667,walking
26:33.5,1,-1.42,-0.71,0.87,1593500,walking
26:33.5,1,-1.41,-0.69,0.88,1593533.333,walking
26:33.6,1,-1.38,-0.57,0.86,1593566.667,walking
26:33.6,1,-1.37,-0.55,0.87,1593600,walking
26:33.6,1,-1.4,-0.67,0.9,1593633.333,walking
26:33.7,1,-1.41,-0.68,0.91,1593666.667,walking
26:33.7,1,-1.34,-0.46,0.86,1593700,walking
26:33.7,,,,,1593733.333,walking
26:33.8,,,,,1593766.667,walking
26:33.8,1,-1.33,-0.49,0.87,1593800,walking
26:33.8,1,-1.29,-0.36,0.84,1593833.333,walking
26:33.9,,,,,1593866.667,walking
26:33.9,1,-1.34,-0.58,0.89,1593900,walking
26:33.9,1,-1.35,-0.66,0.91,1593933.333,walking
26:34.0,1,-1.35,-0.67,0.91,1593966.667,walking
26:34.0,1,-1.34,-0.67,0.91,1594000,walking
26:34.0,1,-1.31,-0.65,0.9,1594033.333,walking
26:34.1,,,,,1594066.667,walking
26:34.1,,,,,1594100,walking
26:34.1,,,,,1594133.333,walking
26:34.2,,,,,1594166.667,walking
26:34.2,,,,,1594200,walking
26:34.2,,,,,1594233.333,walking
26:34.3,,,,,1594266.667,walking
26:34.3,,,,,1594300,walking
26:34.3,,,,,1594333.333,walking
26:34.4,,,,,1594366.667,walking
26:34.4,,,,,1594400,walking
26:34.4,,,,,1594433.333,walking
26:34.5,,,,,1594466.667,walking
26:34.5,,,,,1594500,walking
26:34.5,,,,,1594533.333,walking
26:34.6,,,,,1594566.667,walking
26:34.6,,,,,1594600,walking
26:34.6,,,,,1594633.333,walking
26:34.7,,,,,1594666.667,walking
26:34.7,,,,,1594700,walking
26:34.7,,,,,1594733.333,walking
26:34.8,,,,,1594766.667,walking
26:34.8,,,,,1594800,walking
26:34.8,,,,,1594833.333,walking
26:34.9,,,,,1594866.667,walking
26:34.9,1,-0.96,-0.97,0.96,1594900,walking
26:34.9,,,,,1594933.333,walking
26:35.0,,,,,1594966.667,walking
26:35.0,,,,,1595000,walking
26:35.0,,,,,1595033.333,walking
26:35.1,,,,,1595066.667,walking
26:35.1,,,,,1595100,walking
26:35.1,,,,,1595133.333,walking
26:35.2,,,,,1595166.667,walking
26:35.2,,,,,1595200,walking
26:35.2,,,,,1595233.333,walking
26:35.3,1,-0.82,-1.13,0.94,1595266.667,walking
26:35.3,,,,,1595300,walking
26:35.3,,,,,1595333.333,walking
26:35.4,1,-0.85,-1.3,0.99,1595366.667,walking
26:35.4,,,,,1595400,walking
26:35.4,,,,,1595433.333,walking
26:35.5,,,,,1595466.667,walking
26:35.5,,,,,1595500,walking
26:35.5,,,,,1595533.333,walking
26:35.6,1,-0.87,-1.54,1.03,1595566.667,walking
26:35.6,1,-0.87,-1.55,1.03,1595600,walking
26:35.6,1,-0.82,-1.48,1.01,1595633.333,walking
26:35.7,1,-0.89,-1.66,1.05,1595666.667,walking
26:35.7,,,,,1595700,walking
26:35.7,1,-0.8,-1.51,1,1595733.333,walking
26:35.8,1,-0.78,-1.53,1,1595766.667,walking
26:35.8,1,-0.77,-1.55,0.99,1595800,walking
26:35.8,1,-0.8,-1.65,1.01,1595833.333,walking
26:35.9,1,-0.8,-1.71,1.02,1595866.667,walking
26:35.9,1,-0.7,-1.53,0.96,1595900,walking
26:35.9,1,-0.73,-1.65,0.99,1595933.333,walking
26:36.0,1,-0.71,-1.67,0.98,1595966.667,walking
26:36.0,,,,,1596000,walking
26:36.0,1,-0.75,-1.89,1.04,1596033.333,walking
26:36.1,1,-0.68,-1.8,1.01,1596066.667,walking
26:36.1,1,-0.74,-1.97,1.06,1596100,walking
26:36.1,1,-0.72,-1.98,1.06,1596133.333,walking
26:36.2,,,,,1596166.667,walking
26:36.2,1,-0.75,-2.14,1.1,1596200,walking
26:36.2,1,-0.7,-2.07,1.08,1596233.333,walking
26:36.3,1,-0.69,-2.08,1.08,1596266.667,walking
26:36.3,1,-0.66,-2.07,1.07,1596300,walking
26:36.3,1,-0.67,-2.1,1.08,1596333.333,walking
26:36.4,1,-0.69,-2.18,1.1,1596366.667,walking
26:36.4,1,-0.68,-2.19,1.1,1596400,walking
26:36.4,1,-0.67,-2.2,1.1,1596433.333,walking
26:36.5,1,-0.64,-2.17,1.08,1596466.667,walking
26:36.5,1,-0.67,-2.26,1.1,1596500,walking
26:36.5,1,-0.65,-2.26,1.09,1596533.333,walking
26:36.6,1,-0.67,-2.31,1.1,1596566.667,walking
26:36.6,1,-0.66,-2.33,1.1,1596600,walking
26:36.6,1,-0.65,-2.34,1.09,1596633.333,walking
26:36.7,1,-0.68,-2.44,1.11,1596666.667,walking
26:36.7,1,-0.6,-2.32,1.06,1596700,walking
26:36.7,1,-0.66,-2.47,1.09,1596733.333,walking
26:36.8,1,-0.62,-2.41,1.06,1596766.667,walking
26:36.8,1,-0.66,-2.51,1.08,1596800,walking
26:36.8,1,-0.65,-2.52,1.08,1596833.333,walking
26:36.9,1,-0.75,-2.72,1.13,1596866.667,walking
26:36.9,1,-0.72,-2.7,1.12,1596900,walking
26:36.9,1,-0.72,-2.71,1.13,1596933.333,walking
26:37.0,1,-0.74,-2.76,1.14,1596966.667,walking
26:37.0,1,-0.74,-2.79,1.15,1597000,walking
26:37.0,1,-0.73,-2.8,1.15,1597033.333,walking
26:37.1,1,-0.77,-2.87,1.17,1597066.667,walking
26:37.1,1,-0.78,-2.92,1.18,1597100,walking
26:37.1,1,-0.72,-2.83,1.15,1597133.333,walking
26:37.2,1,-0.8,-3,1.2,1597166.667,walking
26:37.2,1,-0.79,-2.98,1.19,1597200,walking
26:37.2,1,-0.83,-3.07,1.21,1597233.333,walking
26:37.3,1,-0.8,-3.04,1.19,1597266.667,walking
26:37.3,1,-0.77,-3.02,1.18,1597300,walking
26:37.3,1,-0.78,-3.06,1.18,1597333.333,walking
26:37.4,1,-0.78,-3.1,1.19,1597366.667,walking
26:37.4,1,-0.57,-2.78,1.07,1597400,walking
26:37.4,1,-0.74,-3.09,1.16,1597433.333,walking
26:37.5,1,-0.78,-3.19,1.18,1597466.667,walking
26:37.5,1,-0.79,-3.24,1.18,1597500,walking
26:37.5,1,-0.75,-3.23,1.16,1597533.333,walking
26:37.6,1,-0.75,-3.27,1.16,1597566.667,walking
26:37.6,1,-0.8,-3.38,1.19,1597600,walking
26:37.6,1,-0.8,-3.44,1.2,1597633.333,walking
26:37.7,1,-0.77,-3.43,1.19,1597666.667,walking
26:37.7,1,-0.77,-3.49,1.2,1597700,walking
26:37.7,1,-0.78,-3.53,1.22,1597733.333,walking
26:37.8,1,-0.82,-3.64,1.25,1597766.667,walking
26:37.8,1,-0.84,-3.7,1.27,1597800,walking
26:37.8,1,-0.81,-3.68,1.25,1597833.333,walking
26:37.9,1,-0.82,-3.73,1.26,1597866.667,walking
26:37.9,1,-0.83,-3.77,1.27,1597900,walking
26:37.9,1,-0.85,-3.82,1.28,1597933.333,walking
26:38.0,1,-0.84,-3.83,1.28,1597966.667,walking
26:38.0,1,-0.86,-3.88,1.29,1598000,walking
26:38.0,1,-0.85,-3.9,1.29,1598033.333,walking
26:38.1,1,-0.87,-3.95,1.29,1598066.667,walking
26:38.1,1,-0.89,-4,1.3,1598100,walking
26:38.1,1,-0.88,-4,1.29,1598133.333,walking
26:38.2,1,-0.87,-4.03,1.28,1598166.667,walking
26:38.2,1,-0.91,-4.09,1.29,1598200,walking
26:38.2,1,-0.89,-4.1,1.28,1598233.333,walking
26:38.3,1,-0.89,-4.12,1.27,1598266.667,walking
26:38.3,1,-0.91,-4.17,1.27,1598300,walking
26:38.3,1,-0.94,-4.23,1.28,1598333.333,walking
26:38.4,1,-0.96,-4.28,1.28,1598366.667,walking
26:38.4,1,-1.02,-4.36,1.31,1598400,walking
26:38.4,1,-1.06,-4.43,1.33,1598433.333,walking
26:38.5,1,-1.08,-4.47,1.34,1598466.667,walking
26:38.5,1,-1.11,-4.52,1.35,1598500,walking
26:38.5,1,-1.12,-4.55,1.36,1598533.333,walking
26:38.6,1,-1.14,-4.58,1.37,1598566.667,walking
26:38.6,1,-1.18,-4.64,1.38,1598600,walking
26:38.6,1,-1.2,-4.68,1.39,1598633.333,walking
26:38.7,1,-1.22,-4.7,1.4,1598666.667,walking
26:38.7,1,-1.26,-4.75,1.41,1598700,walking
26:38.7,1,-1.29,-4.8,1.42,1598733.333,walking
26:38.8,1,-1.34,-4.86,1.44,1598766.667,walking
26:38.8,1,-1.37,-4.89,1.45,1598800,walking
26:38.8,1,-1.43,-4.97,1.47,1598833.333,walking
26:38.9,1,-1.44,-4.98,1.47,1598866.667,walking
26:38.9,1,-1.48,-5.04,1.48,1598900,walking
26:38.9,1,-1.51,-5.08,1.48,1598933.333,walking
26:39.0,1,-1.52,-5.08,1.47,1598966.667,walking
26:39.0,1,-1.56,-5.14,1.49,1599000,walking
26:39.0,1,-1.57,-5.15,1.47,1599033.333,walking
26:39.1,1,-1.61,-5.2,1.49,1599066.667,walking
26:39.1,1,-1.63,-5.24,1.49,1599100,walking
26:39.1,1,-1.65,-5.27,1.5,1599133.333,walking
26:39.2,1,-1.67,-5.3,1.51,1599166.667,walking
26:39.2,1,-1.7,-5.34,1.52,1599200,walking
26:39.2,1,-1.72,-5.38,1.54,1599233.333,walking
26:39.3,1,-1.73,-5.39,1.54,1599266.667,walking
26:39.3,1,-1.75,-5.41,1.54,1599300,walking
26:39.3,1,-1.76,-5.43,1.54,1599333.333,walking
26:39.4,1,-1.63,-5.28,1.45,1599366.667,walking
26:39.4,1,-1.78,-5.44,1.53,1599400,walking
26:39.4,1,-1.79,-5.45,1.53,1599433.333,walking
26:39.5,1,-1.79,-5.45,1.53,1599466.667,walking
26:39.5,1,-1.8,-5.46,1.52,1599500,walking
26:39.5,1,-1.8,-5.45,1.52,1599533.333,walking
26:39.6,1,-1.79,-5.44,1.5,1599566.667,walking
26:39.6,1,-1.81,-5.45,1.5,1599600,walking
26:39.6,1,-1.82,-5.45,1.49,1599633.333,walking
26:39.7,1,-1.83,-5.44,1.48,1599666.667,walking
26:39.7,1,-1.85,-5.45,1.47,1599700,walking
26:39.7,1,-1.86,-5.45,1.46,1599733.333,walking
26:39.8,1,-1.88,-5.45,1.45,1599766.667,walking
26:39.8,,,,,1599800,walking
26:39.8,,,,,1599833.333,walking
26:39.9,1,-1.96,-5.47,1.44,1599866.667,walking
26:39.9,1,-1.99,-5.49,1.45,1599900,walking
26:39.9,1,-2.03,-5.5,1.45,1599933.333,walking
26:40.0,1,-2.05,-5.5,1.45,1599966.667,walking
26:40.0,1,-2.08,-5.5,1.45,1600000,walking
26:40.0,1,-2.1,-5.5,1.46,1600033.333,walking
26:40.1,1,-2.13,-5.5,1.46,1600066.667,walking
26:40.1,1,-2.16,-5.51,1.47,1600100,walking
26:40.1,1,-2.18,-5.51,1.47,1600133.333,walking
26:40.2,1,-2.21,-5.51,1.48,1600166.667,walking
26:40.2,1,-2.22,-5.51,1.48,1600200,walking
26:40.2,1,-2.24,-5.5,1.47,1600233.333,walking
26:40.3,1,-2.26,-5.49,1.47,1600266.667,walking
26:40.3,1,-2.28,-5.49,1.47,1600300,walking
26:40.3,1,-2.3,-5.48,1.46,1600333.333,walking
26:40.4,,,,,1600366.667,walking
26:40.4,1,-2.35,-5.47,1.46,1600400,walking
26:40.4,,,,,1600433.333,walking
26:40.5,,,,,1600466.667,walking
26:40.5,,,,,1600500,walking
26:40.5,1,-2.44,-5.42,1.42,1600533.333,walking
26:40.6,,,,,1600566.667,walking
26:40.6,,,,,1600600,walking
26:40.6,,,,,1600633.333,walking
26:40.7,,,,,1600666.667,walking
26:40.7,,,,,1600700,walking
26:40.7,,,,,1600733.333,walking
26:40.8,,,,,1600766.667,walking
26:40.8,,,,,1600800,walking
26:40.8,,,,,1600833.333,walking
26:40.9,,,,,1600866.667,walking
26:40.9,,,,,1600900,walking
26:40.9,,,,,1600933.333,walking
26:41.0,,,,,1600966.667,walking
26:41.0,,,,,1601000,walking
26:41.0,,,,,1601033.333,walking
26:41.1,,,,,1601066.667,walking
26:41.1,,,,,1601100,walking
26:41.1,,,,,1601133.333,walking
26:41.2,,,,,1601166.667,walking
26:41.2,,,,,1601200,walking
26:41.2,,,,,1601233.333,walking
26:41.3,,,,,1601266.667,walking
26:41.3,,,,,1601300,walking
26:41.3,,,,,1601333.333,walking
26:41.4,,,,,1601366.667,walking
26:41.4,,,,,1601400,walking
26:41.4,,,,,1601433.333,walking
26:41.5,,,,,1601466.667,walking
26:41.5,,,,,1601500,walking
26:41.5,,,,,1601533.333,walking
26:41.6,100,-2.91,-5.07,1.32,1601566.667,walking
26:41.6,100,-2.92,-5.06,1.33,1601600,walking
26:41.6,,,,,1601633.333,walking
26:41.7,,,,,1601666.667,walking
26:41.7,100,-2.96,-4.98,1.32,1601700,walking
26:41.7,100,-2.97,-4.96,1.33,1601733.333,walking
26:41.8,100,-2.98,-4.94,1.33,1601766.667,walking
26:41.8,100,-3,-4.92,1.33,1601800,walking
26:41.8,100,-3.01,-4.92,1.34,1601833.333,walking
26:41.9,100,-3.02,-4.88,1.33,1601866.667,walking
26:41.9,100,-3.04,-4.86,1.33,1601900,walking
26:41.9,100,-3.06,-4.83,1.32,1601933.333,walking
26:42.0,100,-3.07,-4.81,1.32,1601966.667,walking
26:42.0,100,-3.09,-4.8,1.32,1602000,walking
26:42.0,100,-3.1,-4.75,1.31,1602033.333,walking
26:42.1,100,-3.11,-4.73,1.31,1602066.667,walking
26:42.1,100,-3.13,-4.68,1.3,1602100,walking
26:42.1,100,-3.14,-4.65,1.29,1602133.333,walking
26:42.2,100,-3.16,-4.59,1.27,1602166.667,walking
26:42.2,100,-3.18,-4.58,1.28,1602200,walking
26:42.2,100,-3.19,-4.5,1.26,1602233.333,walking
26:42.3,100,-3.21,-4.44,1.25,1602266.667,walking
26:42.3,100,-3.22,-4.42,1.26,1602300,walking
26:42.3,100,-3.23,-4.4,1.27,1602333.333,walking
26:42.4,100,-3.25,-4.34,1.26,1602366.667,walking
26:42.4,,,,,1602400,walking
26:42.4,,,,,1602433.333,walking
26:42.5,,,,,1602466.667,walking
26:42.5,,,,,1602500,walking
26:42.5,,,,,1602533.333,walking
26:42.6,,,,,1602566.667,walking
26:42.6,,,,,1602600,walking
26:42.6,,,,,1602633.333,walking
26:42.7,,,,,1602666.667,walking
26:42.7,,,,,1602700,walking
26:42.7,,,,,1602733.333,walking
26:42.8,,,,,1602766.667,walking
26:42.8,,,,,1602800,walking
26:42.8,,,,,1602833.333,walking
26:42.9,,,,,1602866.667,walking
26:42.9,,,,,1602900,walking
26:42.9,,,,,1602933.333,walking
26:43.0,,,,,1602966.667,walking
26:43.0,,,,,1603000,walking
26:43.0,,,,,1603033.333,walking
26:43.1,,,,,1603066.667,walking
26:43.1,,,,,1603100,walking
26:43.1,,,,,1603133.333,walking
26:43.2,,,,,1603166.667,walking
26:43.2,,,,,1603200,walking
26:43.2,,,,,1603233.333,walking
26:43.3,,,,,1603266.667,walking
26:43.3,,,,,1603300,walking
26:43.3,,,,,1603333.333,walking
26:43.4,,,,,1603366.667,walking
26:43.4,,,,,1603400,walking
26:43.4,,,,,1603433.333,walking
26:43.5,,,,,1603466.667,walking
26:43.5,,,,,1603500,walking
26:43.5,,,,,1603533.333,walking
26:43.6,,,,,1603566.667,walking
26:43.6,,,,,1603600,walking
26:43.6,,,,,1603633.333,walking
26:43.7,,,,,1603666.667,walking
26:43.7,,,,,1603700,walking
26:43.7,,,,,1603733.333,walking
26:43.8,,,,,1603766.667,walking
26:43.8,,,,,1603800,walking
26:43.8,,,,,1603833.333,walking
26:43.9,,,,,1603866.667,walking
26:43.9,,,,,1603900,walking
26:43.9,,,,,1603933.333,walking
26:44.0,,,,,1603966.667,walking
26:44.0,,,,,1604000,walking
26:44.0,,,,,1604033.333,walking
26:44.1,,,,,1604066.667,walking
26:44.1,,,,,1604100,walking
26:44.1,,,,,1604133.333,walking
26:44.2,,,,,1604166.667,walking
26:44.2,,,,,1604200,walking
26:44.2,,,,,1604233.333,walking
26:44.3,100,-3.27,-1.61,0.86,1604266.667,walking
26:44.3,100,-3.26,-1.55,0.85,1604300,walking
26:44.3,100,-3.24,-1.57,0.85,1604333.333,walking
26:44.4,100,-3.23,-1.54,0.85,1604366.667,walking
26:44.4,100,-3.21,-1.41,0.81,1604400,walking
26:44.4,100,-3.19,-1.36,0.81,1604433.333,walking
26:44.5,,,,,1604466.667,walking
26:44.5,,,,,1604500,walking
26:44.5,,,,,1604533.333,walking
26:44.6,100,-3.12,-1.19,0.81,1604566.667,walking
26:44.6,,,,,1604600,walking
26:44.6,,,,,1604633.333,walking
26:44.7,100,-3.07,-1.08,0.8,1604666.667,walking
26:44.7,100,-3.06,-1.06,0.8,1604700,walking
26:44.7,,,,,1604733.333,walking
26:44.8,,,,,1604766.667,walking
26:44.8,100,-3.03,-0.94,0.8,1604800,walking
26:44.8,,,,,1604833.333,walking
26:44.9,,,,,1604866.667,walking
26:44.9,,,,,1604900,walking
26:44.9,,,,,1604933.333,walking
26:45.0,,,,,1604966.667,walking
26:45.0,,,,,1605000,walking
26:45.0,,,,,1605033.333,walking
26:45.1,,,,,1605066.667,walking
26:45.1,,,,,1605100,walking
26:45.1,,,,,1605133.333,walking
26:45.2,,,,,1605166.667,walking
26:45.2,,,,,1605200,walking
26:45.2,,,,,1605233.333,walking
26:45.3,,,,,1605266.667,walking
26:45.3,,,,,1605300,walking
26:45.3,,,,,1605333.333,walking
26:45.4,,,,,1605366.667,walking
26:45.4,,,,,1605400,walking
26:45.4,,,,,1605433.333,walking
26:45.5,,,,,1605466.667,walking
26:45.5,,,,,1605500,walking
26:45.5,,,,,1605533.333,walking
26:45.6,,,,,1605566.667,walking
26:45.6,,,,,1605600,walking
26:45.6,,,,,1605633.333,walking
26:45.7,,,,,1605666.667,walking
26:45.7,,,,,1605700,walking
26:45.7,,,,,1605733.333,walking
26:45.8,,,,,1605766.667,walking
26:45.8,,,,,1605800,walking
26:45.8,,,,,1605833.333,walking
26:45.9,,,,,1605866.667,walking
26:45.9,,,,,1605900,walking
26:45.9,,,,,1605933.333,walking
26:46.0,,,,,1605966.667,walking
26:46.0,,,,,1606000,walking
26:46.0,,,,,1606033.333,walking
26:46.1,,,,,1606066.667,walking
26:46.1,,,,,1606100,walking
26:46.1,,,,,1606133.333,walking
26:46.2,,,,,1606166.667,walking
26:46.2,,,,,1606200,walking
26:46.2,,,,,1606233.333,walking
26:46.3,,,,,1606266.667,walking
26:46.3,,,,,1606300,walking
26:46.3,,,,,1606333.333,walking
26:46.4,,,,,1606366.667,walking
26:46.4,,,,,1606400,walking
26:46.4,,,,,1606433.333,walking
26:46.5,,,,,1606466.667,walking
26:46.5,,,,,1606500,walking
26:46.5,,,,,1606533.333,walking
26:46.6,,,,,1606566.667,walking
26:46.6,,,,,1606600,walking
26:46.6,,,,,1606633.333,walking
26:46.7,,,,,1606666.667,walking
26:46.7,,,,,1606700,walking
26:46.7,,,,,1606733.333,walking
26:46.8,,,,,1606766.667,walking
26:46.8,,,,,1606800,walking
26:46.8,,,,,1606833.333,walking
26:46.9,,,,,1606866.667,walking
26:46.9,,,,,1606900,walking
26:46.9,,,,,1606933.333,walking
26:47.0,,,,,1606966.667,walking
26:47.0,,,,,1607000,walking
26:47.0,,,,,1607033.333,walking
26:47.1,,,,,1607066.667,walking
26:47.1,,,,,1607100,walking
26:47.1,,,,,1607133.333,walking
26:47.2,,,,,1607166.667,walking
26:47.2,,,,,1607200,walking
26:47.2,,,,,1607233.333,walking
26:47.3,,,,,1607266.667,walking
26:47.3,,,,,1607300,walking
26:47.3,,,,,1607333.333,walking
26:47.4,,,,,1607366.667,walking
26:47.4,,,,,1607400,walking
26:47.4,,,,,1607433.333,walking
26:47.5,,,,,1607466.667,walking
26:47.5,,,,,1607500,walking
26:47.5,,,,,1607533.333,walking
26:47.6,,,,,1607566.667,walking
26:47.6,,,,,1607600,walking
26:47.6,,,,,1607633.333,walking
26:47.7,,,,,1607666.667,walking
26:47.7,,,,,1607700,walking
26:47.7,,,,,1607733.333,walking
26:47.8,,,,,1607766.667,walking
26:47.8,,,,,1607800,walking
26:47.8,,,,,1607833.333,walking
26:47.9,,,,,1607866.667,walking
26:47.9,,,,,1607900,walking
26:47.9,1,-0.59,-1.45,0.95,1607933.333,walking
26:48.0,1,-0.71,-1.74,1.02,1607966.667,walking
26:48.0,,,,,1608000,walking
26:48.0,1,-0.73,-1.84,1.04,1608033.333,walking
26:48.1,1,-0.74,-1.91,1.05,1608066.667,walking
26:48.1,1,-0.69,-1.83,1.03,1608100,walking
26:48.1,1,-0.69,-1.87,1.03,1608133.333,walking
26:48.2,1,-0.7,-1.94,1.04,1608166.667,walking
26:48.2,1,-0.67,-1.91,1.02,1608200,walking
26:48.2,1,-0.8,-2.23,1.09,1608233.333,walking
26:48.3,1,-0.75,-2.16,1.07,1608266.667,walking
26:48.3,1,-0.67,-2.06,1.03,1608300,walking
26:48.3,1,-0.68,-2.14,1.04,1608333.333,walking
26:48.4,1,-0.63,-2.08,1.01,1608366.667,walking
26:48.4,1,-0.74,-2.36,1.08,1608400,walking
26:48.4,1,-0.66,-2.25,1.04,1608433.333,walking
26:48.5,,,,,1608466.667,walking
26:48.5,1,-0.68,-2.4,1.08,1608500,walking
26:48.5,1,-0.69,-2.47,1.11,1608533.333,walking
26:48.6,1,-0.66,-2.46,1.1,1608566.667,walking
26:48.6,1,-0.75,-2.67,1.16,1608600,walking
26:48.6,1,-0.7,-2.6,1.13,1608633.333,walking
26:48.7,1,-0.68,-2.61,1.13,1608666.667,walking
26:48.7,1,-0.72,-2.7,1.16,1608700,walking
26:48.7,1,-0.51,-2.36,1.06,1608733.333,walking
26:48.8,1,-0.7,-2.74,1.16,1608766.667,walking
26:48.8,1,-0.67,-2.73,1.15,1608800,walking
26:48.8,1,-0.71,-2.82,1.17,1608833.333,walking
26:48.9,1,-0.7,-2.85,1.17,1608866.667,walking
26:48.9,1,-0.69,-2.85,1.17,1608900,walking
26:48.9,1,-0.68,-2.87,1.16,1608933.333,walking
26:49.0,1,-0.71,-2.95,1.17,1608966.667,walking
26:49.0,1,-0.65,-2.89,1.14,1609000,walking
26:49.0,1,-0.67,-2.97,1.16,1609033.333,walking
26:49.1,1,-0.65,-2.97,1.14,1609066.667,walking
26:49.1,1,-0.67,-3.04,1.15,1609100,walking
26:49.1,1,-0.64,-3.03,1.13,1609133.333,walking
26:49.2,1,-0.67,-3.1,1.15,1609166.667,walking
26:49.2,1,-0.69,-3.18,1.16,1609200,walking
26:49.2,1,-0.7,-3.22,1.17,1609233.333,walking
26:49.3,1,-0.76,-3.34,1.21,1609266.667,walking
26:49.3,1,-0.76,-3.37,1.21,1609300,walking
26:49.3,1,-0.73,-3.35,1.21,1609333.333,walking
26:49.4,1,-0.75,-3.41,1.22,1609366.667,walking
26:49.4,1,-0.78,-3.48,1.23,1609400,walking
26:49.4,1,-0.78,-3.5,1.24,1609433.333,walking
26:49.5,1,-0.78,-3.53,1.24,1609466.667,walking
26:49.5,1,-0.82,-3.6,1.26,1609500,walking
26:49.5,1,-0.84,-3.66,1.27,1609533.333,walking
26:49.6,1,-0.81,-3.64,1.26,1609566.667,walking
26:49.6,1,-0.78,-3.61,1.25,1609600,walking
26:49.6,1,-0.83,-3.7,1.27,1609633.333,walking
26:49.7,1,-0.77,-3.65,1.24,1609666.667,walking
26:49.7,1,-0.81,-3.73,1.25,1609700,walking
26:49.7,1,-0.82,-3.76,1.25,1609733.333,walking
26:49.8,1,-0.79,-3.76,1.24,1609766.667,walking
26:49.8,1,-0.83,-3.85,1.25,1609800,walking
26:49.8,1,-0.86,-3.92,1.27,1609833.333,walking
26:49.9,1,-0.85,-3.93,1.25,1609866.667,walking
26:49.9,1,-0.86,-3.99,1.26,1609900,walking
26:49.9,1,-0.9,-4.08,1.28,1609933.333,walking
26:50.0,1,-0.91,-4.13,1.28,1609966.667,walking
26:50.0,1,-0.93,-4.2,1.3,1610000,walking
26:50.0,1,-0.97,-4.28,1.33,1610033.333,walking
26:50.1,1,-0.99,-4.35,1.35,1610066.667,walking
26:50.1,1,-1.01,-4.4,1.36,1610100,walking
26:50.1,1,-1.03,-4.45,1.38,1610133.333,walking
26:50.2,1,-1.06,-4.5,1.39,1610166.667,walking
