Time:,Aruco ID,x,y,z,ms,Lable:
00:27:38.833,,,,,1658833.33333248,laying down
00:27:38.867,,,,,1658866.66666582,laying down
00:27:38.900,,,,,1658899.99999915,laying down
00:27:38.933,,,,,1658933.33333248,laying down
00:27:38.967,,,,,1658966.66666582,laying down
00:27:39.000,,,,,1658999.99999915,laying down
00:27:39.033,,,,,1659033.33333248,laying down
00:27:39.067,,,,,1659066.66666582,laying down
00:27:39.100,,,,,1659099.99999915,laying down
00:27:39.133,,,,,1659133.33333248,laying down
00:27:39.167,,,,,1659166.66666582,laying down
00:27:39.200,,,,,1659199.99999915,laying down
00:27:39.233,,,,,1659233.33333248,laying down
00:27:39.267,,,,,1659266.66666582,laying down
00:27:39.300,,,,,1659299.99999915,laying down
00:27:39.333,,,,,1659333.33333248,laying down
00:27:39.367,,,,,1659366.66666581,laying down
00:27:39.400,,,,,1659399.99999915,laying down
00:27:39.433,,,,,1659433.33333248,laying down
00:27:39.467,,,,,1659466.66666581,laying down
00:27:39.500,,,,,1659499.99999915,laying down
00:27:39.533,,,,,1659533.33333248,laying down
00:27:39.567,,,,,1659566.66666581,laying down
00:27:39.600,,,,,1659599.99999915,laying down
00:27:39.633,,,,,1659633.33333248,laying down
00:27:39.667,,,,,1659666.66666581,laying down
00:27:39.700,,,,,1659699.99999915,laying down
00:27:39.733,,,,,1659733.33333248,laying down
00:27:39.767,,,,,1659766.66666581,laying down
00:27:39.800,,,,,1659799.99999915,laying down
00:27:39.833,,,,,1659833.33333248,laying down
00:27:39.867,,,,,1659866.66666581,laying down
00:27:39.900,,,,,1659899.99999915,laying down
00:27:39.933,,,,,1659933.33333248,laying down
00:27:39.967,,,,,1659966.66666581,laying down
00:27:40.000,,,,,1659999.99999915,laying down
00:27:40.033,,,,,1660033.33333248,laying down
00:27:40.067,,,,,1660066.66666581,laying down
00:27:40.100,,,,,1660099.99999915,laying down
00:27:40.133,,,,,1660133.33333248,laying down
00:27:40.167,,,,,1660166.66666581,laying down
00:27:40.200,,,,,1660199.99999915,laying down
00:27:40.233,,,,,1660233.33333248,laying down
00:27:40.267,,,,,1660266.66666581,laying down
00:27:40.300,,,,,1660299.99999915,laying down
00:27:40.333,,,,,1660333.33333248,laying down
00:27:40.367,,,,,1660366.66666581,laying down
00:27:40.400,,,,,1660399.99999915,laying down
00:27:40.433,,,,,1660433.33333248,laying down
00:27:40.467,,,,,1660466.66666581,laying down
00:27:40.500,,,,,1660499.99999915,laying down
00:27:40.533,,,,,1660533.33333248,laying down
00:27:40.567,,,,,1660566.66666581,laying down
00:27:40.600,,,,,1660599.99999915,laying down
00:27:40.633,,,,,1660633.33333248,laying down
00:27:40.667,,,,,1660666.66666581,laying down
00:27:40.700,,,,,1660699.99999915,laying down
00:27:40.733,,,,,1660733.33333248,laying down
00:27:40.767,,,,,1660766.66666581,laying down
00:27:40.800,,,,,1660799.99999915,laying down
00:27:40.833,,,,,1660833.33333248,laying down
00:27:40.867,,,,,1660866.66666581,laying down
00:27:40.900,,,,,1660899.99999915,laying down
00:27:40.933,,,,,1660933.33333248,laying down
00:27:40.967,,,,,1660966.66666581,laying down
00:27:41.000,,,,,1660999.99999915,laying down
00:27:41.033,,,,,1661033.33333248,laying down
00:27:41.067,,,,,1661066.66666581,laying down
00:27:41.100,,,,,1661099.99999915,laying down
00:27:41.133,,,,,1661133.33333248,laying down
00:27:41.167,,,,,1661166.66666581,laying down
00:27:41.200,,,,,1661199.99999915,laying down
00:27:41.233,,,,,1661233.33333248,laying down
00:27:41.267,,,,,1661266.66666581,laying down
00:27:41.300,,,,,1661299.99999915,laying down
00:27:41.333,,,,,1661333.33333248,laying down
00:27:41.367,,,,,1661366.66666581,laying down
00:27:41.400,,,,,1661399.99999915,laying down
00:27:41.433,,,,,1661433.33333248,laying down
00:27:41.467,,,,,1661466.66666581,laying down
00:27:41.500,,,,,1661499.99999915,laying down
00:27:41.533,,,,,1661533.33333248,laying down
00:27:41.567,,,,,1661566.66666581,laying down
00:27:41.600,,,,,1661599.99999915,laying down
00:27:41.633,,,,,1661633.33333248,laying down
00:27:41.667,,,,,1661666.66666581,laying down
00:27:41.700,,,,,1661699.99999915,laying down
00:27:41.733,,,,,1661733.33333248,laying down
00:27:41.767,,,,,1661766.66666581,laying down
00:27:41.800,,,,,1661799.99999915,laying down
00:27:41.833,,,,,1661833.33333248,laying down
00:27:41.867,,,,,1661866.66666581,laying down
00:27:41.900,,,,,1661899.99999915,laying down
00:27:41.933,,,,,1661933.33333248,laying down
00:27:41.967,,,,,1661966.66666581,laying down
00:27:42.000,,,,,1661999.99999915,laying down
00:27:42.033,,,,,1662033.33333248,laying down
00:27:42.067,,,,,1662066.66666581,laying down
00:27:42.100,,,,,1662099.99999915,laying down
00:27:42.133,,,,,1662133.33333248,laying down
00:27:42.167,,,,,1662166.66666581,laying down
00:27:42.200,,,,,1662199.99999915,laying down
00:27:42.233,,,,,1662233.33333248,laying down
00:27:42.267,,,,,1662266.66666581,laying down
00:27:42.300,,,,,1662299.99999915,laying down
00:27:42.333,,,,,1662333.33333248,laying down
00:27:42.367,,,,,1662366.66666581,laying down
00:27:42.400,,,,,1662399.99999915,laying down
00:27:42.433,,,,,1662433.33333248,laying down
00:27:42.467,,,,,1662466.66666581,laying down
00:27:42.500,,,,,1662499.99999915,laying down
00:27:42.533,,,,,1662533.33333248,laying down
00:27:42.567,,,,,1662566.66666581,laying down
00:27:42.600,,,,,1662599.99999915,laying down
00:27:42.633,,,,,1662633.33333248,laying down
00:27:42.667,,,,,1662666.66666581,laying down
00:27:42.700,,,,,1662699.99999915,laying down
00:27:42.733,,,,,1662733.33333248,laying down
00:27:42.767,,,,,1662766.66666581,laying down
00:27:42.800,,,,,1662799.99999915,laying down
00:27:42.833,,,,,1662833.33333248,laying down
00:27:42.867,,,,,1662866.66666581,laying down
00:27:42.900,,,,,1662899.99999915,laying down
00:27:42.933,,,,,1662933.33333248,laying down
00:27:42.967,,,,,1662966.66666581,laying down
00:27:43.000,,,,,1662999.99999914,laying down
00:27:43.033,,,,,1663033.33333248,laying down
00:27:43.067,,,,,1663066.66666581,laying down
00:27:43.100,,,,,1663099.99999914,laying down
00:27:43.133,,,,,1663133.33333248,laying down
00:27:43.167,,,,,1663166.66666581,laying down
00:27:43.200,,,,,1663199.99999914,laying down
00:27:43.233,,,,,1663233.33333248,laying down
00:27:43.267,,,,,1663266.66666581,laying down
00:27:43.300,,,,,1663299.99999914,laying down
00:27:43.333,,,,,1663333.33333248,laying down
00:27:43.367,,,,,1663366.66666581,laying down
00:27:43.400,,,,,1663399.99999914,laying down
00:27:43.433,,,,,1663433.33333248,laying down
00:27:43.467,,,,,1663466.66666581,laying down
00:27:43.500,,,,,1663499.99999914,laying down
00:27:43.533,,,,,1663533.33333248,laying down
00:27:43.567,,,,,1663566.66666581,laying down
00:27:43.600,,,,,1663599.99999914,laying down
00:27:43.633,,,,,1663633.33333248,laying down
00:27:43.667,,,,,1663666.66666581,laying down
00:27:43.700,,,,,1663699.99999914,laying down
00:27:43.733,,,,,1663733.33333248,laying down
00:27:43.767,,,,,1663766.66666581,laying down
00:27:43.800,,,,,1663799.99999914,laying down
00:27:43.833,,,,,1663833.33333248,laying down
00:27:43.867,,,,,1663866.66666581,laying down
00:27:43.900,,,,,1663899.99999914,laying down
00:27:43.933,,,,,1663933.33333248,laying down
00:27:43.967,,,,,1663966.66666581,laying down
00:27:44.000,,,,,1663999.99999914,laying down
00:27:44.033,,,,,1664033.33333248,laying down
00:27:44.067,,,,,1664066.66666581,laying down
00:27:44.100,,,,,1664099.99999914,laying down
00:27:44.133,,,,,1664133.33333248,laying down
00:27:44.167,,,,,1664166.66666581,laying down
00:27:44.200,,,,,1664199.99999914,laying down
00:27:44.233,,,,,1664233.33333248,laying down
00:27:44.267,,,,,1664266.66666581,laying down
00:27:44.300,,,,,1664299.99999914,laying down
00:27:44.333,,,,,1664333.33333248,laying down
00:27:44.367,,,,,1664366.66666581,laying down
00:27:44.400,,,,,1664399.99999914,laying down
00:27:44.433,,,,,1664433.33333248,laying down
00:27:44.467,,,,,1664466.66666581,laying down
00:27:44.500,,,,,1664499.99999914,laying down
00:27:44.533,,,,,1664533.33333248,laying down
00:27:44.567,,,,,1664566.66666581,laying down
00:27:44.600,,,,,1664599.99999914,laying down
00:27:44.633,,,,,1664633.33333248,laying down
00:27:44.667,,,,,1664666.66666581,laying down
00:27:44.700,,,,,1664699.99999914,laying down
00:27:44.733,,,,,1664733.33333248,laying down
00:27:44.767,,,,,1664766.66666581,laying down
00:27:44.800,,,,,1664799.99999914,laying down
00:27:44.833,,,,,1664833.33333248,laying down
00:27:44.867,,,,,1664866.66666581,laying down
00:27:44.900,,,,,1664899.99999914,laying down
00:27:44.933,,,,,1664933.33333248,laying down
00:27:44.967,,,,,1664966.66666581,laying down
00:27:45.000,,,,,1664999.99999914,laying down
00:27:45.033,,,,,1665033.33333248,walking
00:27:45.067,,,,,1665066.66666581,walking
00:27:45.100,,,,,1665099.99999914,walking
00:27:45.133,,,,,1665133.33333248,walking
00:27:45.167,,,,,1665166.66666581,walking
00:27:45.200,,,,,1665199.99999914,walking
00:27:45.233,,,,,1665233.33333248,walking
00:27:45.267,,,,,1665266.66666581,walking
00:27:45.300,,,,,1665299.99999914,walking
00:27:45.333,,,,,1665333.33333248,walking
00:27:45.367,,,,,1665366.66666581,walking
00:27:45.400,,,,,1665399.99999914,walking
00:27:45.433,,,,,1665433.33333248,walking
00:27:45.467,,,,,1665466.66666581,walking
00:27:45.500,,,,,1665499.99999914,walking
00:27:45.533,,,,,1665533.33333248,walking
00:27:45.567,,,,,1665566.66666581,walking
00:27:45.600,,,,,1665599.99999914,walking
00:27:45.633,,,,,1665633.33333248,walking
00:27:45.667,,,,,1665666.66666581,walking
00:27:45.700,,,,,1665699.99999914,walking
00:27:45.733,,,,,1665733.33333248,walking
00:27:45.767,,,,,1665766.66666581,walking
00:27:45.800,,,,,1665799.99999914,walking
00:27:45.833,,,,,1665833.33333248,walking
00:27:45.867,,,,,1665866.66666581,walking
00:27:45.900,,,,,1665899.99999914,walking
00:27:45.933,,,,,1665933.33333248,walking
00:27:45.967,,,,,1665966.66666581,walking
00:27:46.000,,,,,1665999.99999914,walking
00:27:46.033,,,,,1666033.33333248,walking
00:27:46.067,,,,,1666066.66666581,walking
00:27:46.100,,,,,1666099.99999914,walking
00:27:46.133,,,,,1666133.33333248,walking
00:27:46.167,,,,,1666166.66666581,walking
00:27:46.200,,,,,1666199.99999914,walking
00:27:46.233,,,,,1666233.33333248,walking
00:27:46.267,,,,,1666266.66666581,walking
00:27:46.300,,,,,1666299.99999914,walking
00:27:46.333,,,,,1666333.33333248,walking
00:27:46.367,1,-2.67,-0.08,4.24,1666366.66666581,walking
00:27:46.400,1,-2.68,-0.08,4.24,1666399.99999914,walking
00:27:46.433,1,-2.65,-0.08,4.19,1666433.33333248,walking
00:27:46.467,1,-2.61,-0.08,4.12,1666466.66666581,walking
00:27:46.500,1,-2.59,-0.07,4.08,1666499.99999914,walking
00:27:46.533,1,-2.59,-0.07,4.09,1666533.33333248,walking
00:27:46.567,1,-2.58,-0.07,4.06,1666566.66666581,walking
00:27:46.600,1,-2.57,-0.07,4.05,1666599.99999914,walking
00:27:46.633,1,-2.53,-0.06,3.99,1666633.33333247,walking
00:27:46.667,1,-2.56,-0.06,4.04,1666666.66666581,walking
00:27:46.700,1,-2.53,-0.05,4,1666699.99999914,walking
00:27:46.733,1,-2.55,-0.05,4.03,1666733.33333247,walking
00:27:46.767,1,-2.51,-0.05,3.99,1666766.66666581,walking
00:27:46.800,1,-2.5,-0.04,3.97,1666799.99999914,walking
00:27:46.833,1,-2.48,-0.04,3.95,1666833.33333247,walking
00:27:46.867,1,-2.42,-0.04,3.86,1666866.66666581,walking
00:27:46.900,1,-2.47,-0.04,3.96,1666899.99999914,walking
00:27:46.933,1,-2.44,-0.03,3.92,1666933.33333247,walking
00:27:46.967,1,-2.42,-0.03,3.91,1666966.66666581,walking
00:27:47.000,1,-2.42,-0.02,3.92,1666999.99999914,walking
00:27:47.033,1,-2.38,-0.02,3.88,1667033.33333247,walking
00:27:47.067,1,-2.37,-0.01,3.88,1667066.66666581,walking
00:27:47.100,1,-2.33,-0.01,3.83,1667099.99999914,walking
00:27:47.133,1,-2.32,-0.01,3.84,1667133.33333247,walking
00:27:47.167,1,-2.31,0,3.84,1667166.66666581,walking
00:27:47.200,1,-2.27,0,3.8,1667199.99999914,walking
00:27:47.233,1,-2.24,0.01,3.78,1667233.33333247,walking
00:27:47.267,1,-2.26,0.01,3.83,1667266.66666581,walking
00:27:47.300,1,-2.21,0.02,3.77,1667299.99999914,walking
00:27:47.333,1,-2.21,0.02,3.77,1667333.33333247,walking
00:27:47.367,1,-2.19,0.02,3.77,1667366.66666581,walking
00:27:47.400,1,-2.16,0.02,3.73,1667399.99999914,walking
00:27:47.433,1,-2.13,0.02,3.69,1667433.33333247,walking
00:27:47.467,1,-2.13,0.03,3.71,1667466.66666581,walking
00:27:47.500,1,-2.11,0.03,3.69,1667499.99999914,walking
00:27:47.533,1,-2.12,0.02,3.71,1667533.33333247,walking
00:27:47.567,1,-2.1,0.02,3.67,1667566.66666581,walking
00:27:47.600,1,-2.06,0.01,3.61,1667599.99999914,walking
00:27:47.633,1,-2.06,0.01,3.63,1667633.33333247,walking
00:27:47.667,1,-2.06,0.01,3.62,1667666.66666581,walking
00:27:47.700,1,-2.01,0.01,3.55,1667699.99999914,walking
00:27:47.733,1,-2.05,0.01,3.6,1667733.33333247,walking
00:27:47.767,1,-2.05,0.01,3.6,1667766.66666581,walking
00:27:47.800,1,-2.02,0.02,3.55,1667799.99999914,walking
00:27:47.833,1,-1.98,0.03,3.47,1667833.33333247,walking
00:27:47.867,,,,,1667866.66666581,walking
00:27:47.900,,,,,1667899.99999914,walking
00:27:47.933,,,,,1667933.33333247,walking
00:27:47.967,1,-2,0.08,3.44,1667966.66666581,walking
00:27:48.000,1,-1.98,0.1,3.41,1667999.99999914,walking
00:27:48.033,,,,,1668033.33333247,walking
00:27:48.067,,,,,1668066.66666581,walking
00:27:48.100,,,,,1668099.99999914,walking
00:27:48.133,,,,,1668133.33333247,walking
00:27:48.167,,,,,1668166.66666581,walking
00:27:48.200,,,,,1668199.99999914,walking
00:27:48.233,1,-2.06,0.1,3.34,1668233.33333247,walking
00:27:48.267,1,-2.05,0.09,3.29,1668266.66666581,walking
00:27:48.300,,,,,1668299.99999914,walking
00:27:48.333,1,-2.02,0.04,3.2,1668333.33333247,walking
00:27:48.367,1,-2,0.02,3.15,1668366.66666581,walking
00:27:48.400,1,-1.98,-0.01,3.09,1668399.99999914,walking
00:27:48.433,1,-1.97,-0.03,3.05,1668433.33333247,walking
00:27:48.467,1,-1.95,-0.06,3.01,1668466.66666581,walking
00:27:48.500,,,,,1668499.99999914,walking
00:27:48.533,,,,,1668533.33333247,walking
00:27:48.567,,,,,1668566.66666581,walking
00:27:48.600,,,,,1668599.99999914,walking
00:27:48.633,,,,,1668633.33333247,walking
00:27:48.667,1,-1.88,-0.25,2.84,1668666.66666581,walking
00:27:48.700,1,-1.87,-0.28,2.81,1668699.99999914,walking
00:27:48.733,1,-1.84,-0.3,2.77,1668733.33333247,walking
00:27:48.767,,,,,1668766.66666581,walking
00:27:48.800,,,,,1668799.99999914,walking
00:27:48.833,,,,,1668833.33333247,walking
00:27:48.867,,,,,1668866.66666581,walking
00:27:48.900,,,,,1668899.99999914,walking
00:27:48.933,,,,,1668933.33333247,walking
00:27:48.967,,,,,1668966.66666581,walking
00:27:49.000,,,,,1668999.99999914,walking
00:27:49.033,,,,,1669033.33333247,walking
00:27:49.067,,,,,1669066.66666581,walking
00:27:49.100,,,,,1669099.99999914,walking
00:27:49.133,,,,,1669133.33333247,walking
00:27:49.167,,,,,1669166.66666581,walking
00:27:49.200,,,,,1669199.99999914,walking
00:27:49.233,,,,,1669233.33333247,walking
00:27:49.267,,,,,1669266.66666581,walking
00:27:49.300,,,,,1669299.99999914,walking
00:27:49.333,,,,,1669333.33333247,walking
00:27:49.367,,,,,1669366.66666581,walking
00:27:49.400,,,,,1669399.99999914,walking
00:27:49.433,,,,,1669433.33333247,walking
00:27:49.467,,,,,1669466.66666581,walking
00:27:49.500,,,,,1669499.99999914,walking
00:27:49.533,,,,,1669533.33333247,walking
00:27:49.567,,,,,1669566.66666581,walking
00:27:49.600,1,-1.46,-0.18,2.27,1669599.99999914,walking
00:27:49.633,1,-1.43,-0.18,2.25,1669633.33333247,walking
00:27:49.667,1,-1.41,-0.17,2.24,1669666.66666581,walking
00:27:49.700,1,-1.38,-0.16,2.23,1669699.99999914,walking
00:27:49.733,1,-1.37,-0.15,2.24,1669733.33333247,walking
00:27:49.767,1,-1.33,-0.13,2.22,1669766.66666581,walking
00:27:49.800,1,-1.31,-0.13,2.22,1669799.99999914,walking
00:27:49.833,1,-1.29,-0.12,2.23,1669833.33333247,walking
00:27:49.867,,,,,1669866.66666581,walking
00:27:49.900,1,-1.21,-0.09,2.21,1669899.99999914,walking
00:27:49.933,1,-1.17,-0.09,2.2,1669933.33333247,walking
00:27:49.967,1,-1.12,-0.09,2.17,1669966.66666581,walking
00:27:50.000,,,,,1669999.99999914,walking
00:27:50.033,,,,,1670033.33333247,walking
00:27:50.067,,,,,1670066.66666581,walking
00:27:50.100,,,,,1670099.99999914,walking
00:27:50.133,1,-0.9,-0.1,2.09,1670133.33333247,walking
00:27:50.167,,,,,1670166.66666581,walking
00:27:50.200,,,,,1670199.99999914,walking
00:27:50.233,,,,,1670233.33333247,walking
00:27:50.267,,,,,1670266.6666658,walking
00:27:50.300,,,,,1670299.99999914,walking
00:27:50.333,,,,,1670333.33333247,walking
00:27:50.367,,,,,1670366.6666658,walking
00:27:50.400,,,,,1670399.99999914,walking
00:27:50.433,,,,,1670433.33333247,walking
00:27:50.467,,,,,1670466.6666658,walking
00:27:50.500,,,,,1670499.99999914,walking
00:27:50.533,,,,,1670533.33333247,walking
00:27:50.567,,,,,1670566.6666658,walking
00:27:50.600,,,,,1670599.99999914,walking
00:27:50.633,,,,,1670633.33333247,walking
00:27:50.667,,,,,1670666.6666658,walking
00:27:50.700,,,,,1670699.99999914,walking
00:27:50.733,,,,,1670733.33333247,walking
00:27:50.767,,,,,1670766.6666658,walking
00:27:50.800,,,,,1670799.99999914,walking
00:27:50.833,,,,,1670833.33333247,walking
00:27:50.867,,,,,1670866.6666658,walking
00:27:50.900,,,,,1670899.99999914,walking
00:27:50.933,,,,,1670933.33333247,walking
00:27:50.967,,,,,1670966.6666658,walking
00:27:51.000,,,,,1670999.99999914,walking
00:27:51.033,,,,,1671033.33333247,walking
00:27:51.067,,,,,1671066.6666658,walking
00:27:51.100,,,,,1671099.99999914,walking
00:27:51.133,,,,,1671133.33333247,walking
00:27:51.167,,,,,1671166.6666658,walking
00:27:51.200,,,,,1671199.99999914,walking
00:27:51.233,,,,,1671233.33333247,walking
00:27:51.267,,,,,1671266.6666658,walking
00:27:51.300,,,,,1671299.99999914,walking
00:27:51.333,,,,,1671333.33333247,walking
00:27:51.367,,,,,1671366.6666658,walking
00:27:51.400,,,,,1671399.99999914,walking
00:27:51.433,,,,,1671433.33333247,walking
00:27:51.467,,,,,1671466.6666658,walking
00:27:51.500,100,0.05,-0.17,2.16,1671499.99999914,walking
00:27:51.533,100,0.06,-0.18,2.17,1671533.33333247,walking
00:27:51.567,100,0.08,-0.19,2.16,1671566.6666658,walking
00:27:51.600,100,0.09,-0.19,2.17,1671599.99999914,walking
00:27:51.633,100,0.11,-0.2,2.18,1671633.33333247,walking
00:27:51.667,100,0.13,-0.21,2.18,1671666.6666658,walking
00:27:51.700,100,0.14,-0.22,2.17,1671699.99999914,walking
00:27:51.733,100,0.16,-0.22,2.18,1671733.33333247,walking
00:27:51.767,100,0.17,-0.23,2.18,1671766.6666658,walking
00:27:51.800,100,0.18,-0.24,2.18,1671799.99999914,walking
00:27:51.833,100,0.2,-0.25,2.19,1671833.33333247,walking
00:27:51.867,100,0.22,-0.25,2.23,1671866.6666658,walking
00:27:51.900,100,0.23,-0.26,2.22,1671899.99999914,walking
00:27:51.933,100,0.25,-0.27,2.25,1671933.33333247,walking
00:27:51.967,100,0.26,-0.28,2.29,1671966.6666658,walking
00:27:52.000,100,0.28,-0.29,2.34,1671999.99999914,walking
00:27:52.033,100,0.3,-0.3,2.38,1672033.33333247,walking
00:27:52.067,100,0.31,-0.31,2.37,1672066.6666658,walking
00:27:52.100,100,0.32,-0.34,2.43,1672099.99999914,walking
00:27:52.133,100,0.33,-0.36,2.45,1672133.33333247,walking
00:27:52.167,100,0.34,-0.38,2.47,1672166.6666658,walking
00:27:52.200,100,0.36,-0.4,2.52,1672199.99999914,walking
00:27:52.233,100,0.37,-0.43,2.58,1672233.33333247,walking
00:27:52.267,100,0.39,-0.46,2.64,1672266.6666658,walking
00:27:52.300,100,0.39,-0.47,2.64,1672299.99999914,walking
00:27:52.333,100,0.4,-0.49,2.71,1672333.33333247,walking
00:27:52.367,100,0.4,-0.51,2.76,1672366.6666658,walking
00:27:52.400,100,0.4,-0.53,2.82,1672399.99999914,walking
00:27:52.433,100,0.4,-0.55,2.86,1672433.33333247,walking
00:27:52.467,100,0.4,-0.56,2.91,1672466.6666658,walking
00:27:52.500,100,0.39,-0.59,2.97,1672499.99999914,walking
00:27:52.533,100,0.38,-0.59,3,1672533.33333247,walking
00:27:52.567,100,0.38,-0.61,3.07,1672566.6666658,walking
00:27:52.600,100,0.36,-0.63,3.15,1672599.99999914,walking
00:27:52.633,,,,,1672633.33333247,walking
00:27:52.667,100,0.33,-0.68,3.27,1672666.6666658,walking
00:27:52.700,100,0.32,-0.71,3.36,1672699.99999914,walking
00:27:52.733,100,0.29,-0.73,3.41,1672733.33333247,walking
00:27:52.767,100,0.27,-0.76,3.47,1672766.6666658,walking
00:27:52.800,100,0.24,-0.79,3.5,1672799.99999914,walking
00:27:52.833,100,0.23,-0.8,3.5,1672833.33333247,walking
00:27:52.867,,,,,1672866.6666658,walking
00:27:52.900,100,0.18,-0.85,3.53,1672899.99999914,walking
00:27:52.933,,,,,1672933.33333247,walking
00:27:52.967,100,0.14,-0.88,3.55,1672966.6666658,walking
00:27:53.000,100,0.12,-0.9,3.6,1672999.99999914,walking
00:27:53.033,100,0.11,-0.92,3.62,1673033.33333247,walking
00:27:53.067,100,0.09,-0.94,3.68,1673066.6666658,walking
00:27:53.100,100,0.08,-0.97,3.76,1673099.99999914,walking
00:27:53.133,100,0.07,-0.97,3.77,1673133.33333247,walking
00:27:53.167,,,,,1673166.6666658,walking
00:27:53.200,100,0.04,-1.01,3.89,1673199.99999914,walking
00:27:53.233,100,0.02,-1.03,3.95,1673233.33333247,walking
00:27:53.267,100,0.01,-1.07,4.07,1673266.6666658,walking
00:27:53.300,100,-0.01,-1.07,4.07,1673299.99999914,walking
00:27:53.333,,,,,1673333.33333247,walking
00:27:53.367,100,-0.05,-1.13,4.25,1673366.6666658,walking
00:27:53.400,100,-0.07,-1.15,4.31,1673399.99999914,walking
00:27:53.433,,,,,1673433.33333247,walking
00:27:53.467,,,,,1673466.6666658,walking
00:27:53.500,,,,,1673499.99999914,walking
00:27:53.533,,,,,1673533.33333247,walking
00:27:53.567,,,,,1673566.6666658,walking
00:27:53.600,100,-0.18,-1.3,4.58,1673599.99999914,walking
00:27:53.633,,,,,1673633.33333247,walking
00:27:53.667,,,,,1673666.6666658,walking
00:27:53.700,,,,,1673699.99999914,walking
00:27:53.733,,,,,1673733.33333247,walking
00:27:53.767,100,-0.28,-1.38,4.71,1673766.6666658,walking
00:27:53.800,,,,,1673799.99999914,walking
00:27:53.833,100,-0.33,-1.41,4.77,1673833.33333247,walking
00:27:53.867,,,,,1673866.6666658,walking
00:27:53.900,,,,,1673899.99999914,walking
00:27:53.933,,,,,1673933.33333247,walking
00:27:53.967,,,,,1673966.6666658,walking
00:27:54.000,,,,,1673999.99999913,walking
00:27:54.033,,,,,1674033.33333247,walking
00:27:54.067,100,-0.55,-1.49,5.01,1674066.6666658,walking
00:27:54.100,,,,,1674099.99999913,walking
00:27:54.133,,,,,1674133.33333247,walking
00:27:54.167,,,,,1674166.6666658,walking
00:27:54.200,,,,,1674199.99999913,walking
00:27:54.233,,,,,1674233.33333247,walking
00:27:54.267,,,,,1674266.6666658,walking
00:27:54.300,,,,,1674299.99999913,walking
00:27:54.333,100,-0.73,-1.62,5.19,1674333.33333247,walking
00:27:54.367,,,,,1674366.6666658,walking
00:27:54.400,100,-0.74,-1.63,5.2,1674399.99999913,walking
00:27:54.433,100,-0.77,-1.69,5.38,1674433.33333247,walking
00:27:54.467,100,-0.78,-1.69,5.41,1674466.6666658,walking
00:27:54.500,100,-0.78,-1.69,5.41,1674499.99999913,walking
00:27:54.533,100,-0.79,-1.73,5.51,1674533.33333247,walking
00:27:54.567,100,-0.78,-1.73,5.51,1674566.6666658,walking
00:27:54.600,100,-0.78,-1.76,5.6,1674599.99999913,walking
00:27:54.633,100,-0.81,-1.85,5.84,1674633.33333247,walking
00:27:54.667,,,,,1674666.6666658,walking
00:27:54.700,,,,,1674699.99999913,walking
00:27:54.733,,,,,1674733.33333247,walking
00:27:54.767,,,,,1674766.6666658,walking
00:27:54.800,,,,,1674799.99999913,walking
00:27:54.833,,,,,1674833.33333247,walking
00:27:54.867,,,,,1674866.6666658,walking
00:27:54.900,,,,,1674899.99999913,walking
00:27:54.933,,,,,1674933.33333247,walking
00:27:54.967,,,,,1674966.6666658,walking
00:27:55.000,,,,,1674999.99999913,walking
00:27:55.033,,,,,1675033.33333247,walking
00:27:55.067,100,-0.8,-2.29,6.75,1675066.6666658,walking
00:27:55.100,,,,,1675099.99999913,walking
00:27:55.133,,,,,1675133.33333247,walking
00:27:55.167,,,,,1675166.6666658,walking
00:27:55.200,,,,,1675199.99999913,walking
00:27:55.233,,,,,1675233.33333247,walking
00:27:55.267,,,,,1675266.6666658,walking
00:27:55.300,,,,,1675299.99999913,walking
00:27:55.333,,,,,1675333.33333247,walking
00:27:55.367,,,,,1675366.6666658,walking
00:27:55.400,,,,,1675399.99999913,walking
00:27:55.433,,,,,1675433.33333247,walking
00:27:55.467,,,,,1675466.6666658,walking
00:27:55.500,,,,,1675499.99999913,walking
00:27:55.533,,,,,1675533.33333247,walking
00:27:55.567,,,,,1675566.6666658,walking
00:27:55.600,,,,,1675599.99999913,walking
00:27:55.633,,,,,1675633.33333247,walking
00:27:55.667,,,,,1675666.6666658,walking
00:27:55.700,,,,,1675699.99999913,walking
00:27:55.733,,,,,1675733.33333247,walking
00:27:55.767,,,,,1675766.6666658,walking
00:27:55.800,,,,,1675799.99999913,walking
00:27:55.833,,,,,1675833.33333247,walking
00:27:55.867,,,,,1675866.6666658,walking
00:27:55.900,,,,,1675899.99999913,walking
00:27:55.933,,,,,1675933.33333247,walking
00:27:55.967,,,,,1675966.6666658,walking
00:27:56.000,,,,,1675999.99999913,DO_NOT_USE
00:27:56.033,,,,,1676033.33333247,DO_NOT_USE
00:27:56.067,,,,,1676066.6666658,DO_NOT_USE
00:27:56.100,,,,,1676099.99999913,DO_NOT_USE
00:27:56.133,,,,,1676133.33333247,DO_NOT_USE
00:27:56.167,,,,,1676166.6666658,DO_NOT_USE
00:27:56.200,,,,,1676199.99999913,DO_NOT_USE
00:27:56.233,,,,,1676233.33333247,DO_NOT_USE
00:27:56.267,,,,,1676266.6666658,DO_NOT_USE
00:27:56.300,,,,,1676299.99999913,DO_NOT_USE
00:27:56.333,,,,,1676333.33333247,DO_NOT_USE
00:27:56.367,,,,,1676366.6666658,DO_NOT_USE
00:27:56.400,,,,,1676399.99999913,DO_NOT_USE
